city,AQI,dominant pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
Moradabad,349,PM10,2,4,186,357,2847,59,8,45,1,0
Barquisimeto,32,O3,34,0,6,9,139,2,0,0,0,0
Durg-Bhilainagar,32,O3,34,0,6,9,139,2,0,0,0,0
Suzhou,63,PM2.5,24,0,18,39,135,13,0,0,0,0
Maracay,52,PM2.5,25,3,13,18,245,9,0,0,0,0
Astana,52,PM2.5,25,3,13,18,245,9,0,0,0,0
Zhuzhou,110,PM2.5,6,2,38,72,421,24,0,0,0,0
Ruian,68,PM2.5,24,1,17,28,253,20,0,1,1,0
Uyo,68,PM2.5,24,1,17,28,253,20,0,1,1,0
Zhenjiang Jiangsu,156,PM2.5,0,4,69,128,775,39,0,0,0,0
Baoji,104,PM2.5,22,2,32,53,324,12,0,0,0,0
Jieyang,31,PM2.5,32,0,5,31,175,16,11,20,0,0
Chifeng,30,PM2.5,14,8,4,24,527,17,0,0,0,0
Bhubaneswar,152,PM2.5,20,3,58,83,437,9,0,0,0,0
Pingdingshan Henan,152,PM2.5,20,3,58,83,437,9,0,0,0,0
Puning,66,PM2.5,19,0,17,27,287,8,0,0,0,0
Mendoza,52,PM2.5,36,0,11,40,182,22,0,0,0,0
Bogor,57,PM2.5,4,0,15,69,737,23,0,0,0,0
Chiang Mai,78,PM10,26,1,12,121,621,5,0,0,0,0
Tiruchirappalli,71,PM2.5,13,5,19,30,268,8,1,6,0,0
Merida,40,O3,44,1,9,15,124,1,0,0,0,0
Benxi,25,O3,37,1,6,7,127,1,0,0,0,0
Huaibei,72,PM2.5,9,4,22,84,211,19,1,10,0,0
Jinhua,38,PM2.5,29,0,9,22,199,25,7,17,0,0
Xiangtan Hunan,46,PM2.5,29,1,10,22,210,3,1,6,0,0
Chandigarh,161,PM2.5,22,2,66,133,675,36,53,23,6,0
Jinzhou,161,PM2.5,22,2,66,133,675,36,53,23,6,0
Islamabad,147,PM2.5,16,5,51,77,1290,30,0,0,0,0
Samara,52,PM2.5,22,3,12,16,143,20,0,0,0,0
Amsterdam,58,PM2.5,8,1,17,35,431,29,1,0,0,0
Da Nang,77,PM2.5,53,1,28,48,340,11,0,0,0,0
Haifa,61,PM2.5,50,1,16,25,629,18,6,22,1,0
Guilin,67,PM2.5,34,7,20,63,461,6,0,0,0,0
Mexicali,90,PM10,9,1,26,128,614,56,55,73,0,0
Ufa,52,PM2.5,33,1,10,27,124,30,0,0,0,0
Rostov-on-Don,81,PM2.5,11,2,28,29,185,25,0,0,0,0
Hubli-Dharwad,81,PM2.5,11,2,28,29,185,25,0,0,0,0
Guwahati,93,PM2.5,8,5,30,57,136,10,3,5,0,0
Liupanshui,81,PM2.5,9,3,25,68,377,23,0,0,0,0
Quetta,52,PM2.5,36,1,13,20,292,5,0,0,0,0
Cologne,88,PM2.5,1,2,33,43,453,26,44,20,0,0
Aguascalientes,70,PM2.5,38,5,26,43,331,19,0,0,0,0
Binzhou,39,PM2.5,33,0,9,22,188,16,2,5,0,0
Salem,31,PM2.5,29,0,8,26,204,14,1,13,0,0
Bandar Lampung,233,PM2.5,1,8,182,199,1096,14,15,44,0,0
Pizhou,151,PM2.5,16,7,55,103,377,59,0,0,0,0
Tasikmalaya,110,PM2.5,7,0,36,63,681,21,0,0,0,0
Yongin,38,PM2.5,20,2,7,7,425,29,0,0,0,0
Zaozhuang,121,PM2.5,8,14,42,111,872,37,0,0,0,0
Xinxiang,118,PM2.5,7,9,40,75,860,26,0,0,0,0
Yueqing,70,PM2.5,28,1,10,28,259,5,3,13,0,0
Luohe,105,PM2.5,24,3,41,93,534,11,0,0,0,0
Saharanpur,325,PM10,1,2,96,169,497,19,6,16,4,0
Cuernavaca,61,PM2.5,60,2,15,23,266,25,0,0,0,0
Yerevan,183,PM2.5,12,5,135,244,1088,12,0,0,0,0
Goyang,36,PM2.5,15,2,8,17,526,24,0,0,0,0
Tbilisi,62,PM2.5,17,1,19,29,236,6,0,0,0,0
Chihuahua,31,O3,48,1,4,6,110,1,0,0,0,0
Panjin,53,PM2.5,14,1,13,37,120,15,3,6,0,0
Perm,31,O3,35,1,6,14,115,10,0,0,0,0
Jalandhar,174,PM2.5,21,4,106,241,1871,43,18,53,3,0
Voronezh,72,PM2.5,16,4,21,36,180,41,0,0,0,0
Cartagena,55,PM2.5,39,7,14,21,119,24,0,0,0,0
Wenling,89,PM2.5,4,2,30,86,482,20,0,0,0,0
Lille,91,PM2.5,4,0,28,50,155,32,20,11,2,0
Fuyang,91,PM2.5,20,3,33,87,437,15,0,0,0,0
Diyarbakir,106,PM2.5,2,6,44,108,571,34,0,0,0,0
Bazhong,113,PM2.5,2,1,37,60,437,12,0,0,0,0
Siliguri,170,PM2.5,9,1,89,167,284,24,9,31,7,0
Oslo,129,PM2.5,1,0,52,85,657,35,102,125,0,0
Shangrao,26,O3,37,0,3,5,129,1,0,0,0,0
Changwon,28,O3,28,2,5,8,317,9,0,2,0,0
Jingzhou Hubei,28,O3,28,2,5,8,317,9,0,2,0,0
Ma'anshan,13,O3,12,0,3,5,59,0,0,0,0,0
Zhaoqing,60,PM2.5,20,4,15,34,437,17,0,0,0,0
Antwerp,76,PM2.5,0,0,24,41,339,24,174,0,1,0
Xiongan,36,PM2.5,28,0,9,27,135,18,6,13,0,0
Bien Hoa,71,PM2.5,11,1,21,55,843,22,0,0,0,0
Johor Bahru,153,PM2.5,14,7,61,69,370,25,0,0,0,0
Solapur,85,PM2.5,15,4,22,41,414,7,4,12,1,0
Samarinda,93,PM2.5,16,1,30,30,201,6,0,0,0,0
Toulouse,74,PM2.5,18,0,21,35,163,24,29,9,0,0
Mersin,179,PM2.5,5,3,139,397,1611,69,0,0,0,0
Teresina,59,PM2.5,26,0,16,33,140,26,0,0,0,0
Fuzhou Jiangxi,102,PM2.5,13,1,46,57,346,29,0,0,0,0
Aracaju,61,PM2.5,19,0,18,35,89,14,0,0,0,0
Leshan,84,PM2.5,5,2,27,41,519,13,0,0,0,0
Yueyang,104,PM2.5,10,5,34,87,607,20,0,0,0,0
Dezhou,130,PM2.5,3,5,48,102,723,32,0,0,0,0
Marrakech,34,O3,34,0,4,9,99,2,0,0,0,0
Tampico,42,PM2.5,35,3,11,18,150,1,0,0,0,0
Huzhou,80,PM2.5,1,2,26,72,537,26,0,0,0,0
Rotterdam,51,PM2.5,6,0,13,18,487,34,2,0,1,0
Austin,59,PM2.5,41,0,18,42,397,31,5,14,0,0
San Jose,65,PM2.5,14,1,16,41,620,34,25,47,0,0
Denpasar,51,PM2.5,42,0,11,15,224,1,0,0,0,0
Odesa,73,PM2.5,18,3,25,34,169,24,0,0,0,0
Chenzhou,62,PM2.5,21,1,18,56,451,46,15,50,0,80
Xuchang,111,PM2.5,9,4,37,87,498,26,0,0,0,0
Volgograd,29,PM2.5,14,2,7,11,130,11,0,0,0,0
Saltillo,38,PM2.5,60,2,10,13,214,2,0,0,0,0
San Miguel de Tucuman,57,PM2.5,22,5,15,27,188,27,0,0,0,0
Padang,80,PM2.5,8,1,27,65,413,18,0,0,0,0
Cebu City,22,PM2.5,25,1,5,9,83,1,0,0,0,0
Acapulco de Juarez,98,O3,92,4,13,20,184,4,0,0,0,0
Valparaiso,65,PM2.5,18,3,17,20,379,16,0,0,0,0
Kayseri,194,PM2.5,1,8,173,368,1666,156,0,0,0,0
Warangal,115,PM2.5,16,2,39,69,462,13,10,25,3,0
Changshu,115,PM2.5,16,2,39,69,462,13,10,25,3,0
Bordeaux,98,PM2.5,2,4,36,88,1123,38,0,0,0,0
Songkhla,21,PM2.5,17,1,5,16,14,4,0,0,0,0
Qujing,56,PM2.5,16,3,14,23,699,8,0,0,0,0
Nonthaburi,152,PM2.5,2,2,66,108,1015,40,0,0,0,0
Yichun Jiangxi,62,PM2.5,5,1,18,32,156,8,2,13,0,0
Krasnodar,68,PM2.5,14,1,19,20,178,21,0,0,0,0
Cancun,51,PM2.5,47,0,14,27,119,0,0,0,0,0
Xintai,44,PM2.5,29,0,12,31,169,28,7,16,0,0
Jixi Heilongjiang,27,O3,31,1,5,14,74,7,0,0,0,0
Morelia,54,PM2.5,37,10,13,36,1020,12,0,0,0,0
Pingxiang Jiangxi,97,PM2.5,7,2,32,85,211,29,1,12,0,0
Dnipro,74,PM2.5,16,2,24,43,182,29,0,0,0,0
Khulna,192,PM2.5,15,9,142,227,1120,24,22,95,17,0
Jerusalem,56,PM2.5,36,1,10,38,501,22,25,40,2,0
Cucuta,61,PM2.5,42,1,18,28,237,13,0,0,0,0
Nice,58,PM2.5,23,1,13,42,194,21,2,14,0,0
Dehradun,151,PM2.5,16,2,33,68,434,15,0,0,0,0
Seongnam,30,PM2.5,18,3,7,16,513,31,0,0,0,0
Fort Worth,56,PM10,38,0,9,57,292,20,4,11,0,0
Agadir,37,PM2.5,32,1,9,18,98,3,0,0,0,0
Mudanjiang,66,PM2.5,9,1,18,55,648,18,0,0,0,0
Guiping,65,PM2.5,28,4,19,50,463,9,0,0,0,0
Jiujiang,62,PM2.5,8,2,17,45,432,22,0,0,0,0
Southampton,25,PM2.5,32,0,6,19,150,7,5,17,0,0
Laiwu,122,PM2.5,3,4,42,107,698,27,0,0,0,0
Arequipa,45,O3,45,1,6,10,75,1,0,0,0,0
Ciudad Guayana,18,O3,17,0,2,4,105,1,0,0,0,0
Zamboanga City,53,PM2.5,24,0,13,27,88,8,0,0,0,0
Veracruz,36,PM2.5,37,1,10,17,143,1,0,0,0,0
Jacksonville,56,PM2.5,34,1,15,45,500,31,0,0,0,0
Zhucheng,81,PM2.5,24,2,25,55,78,14,1,4,0,0
Pathum Thani,109,PM2.5,2,1,36,83,570,24,0,0,0,0
Rajshahi,175,PM2.5,25,4,96,147,588,10,8,30,0,0
Chengde,54,PM2.5,30,1,10,28,195,4,2,8,0,0
Guigang,105,PM2.5,5,2,41,79,217,12,1,11,0,0
Reynosa,63,PM2.5,51,1,20,28,138,12,0,0,0,0
Bengbu,77,PM2.5,11,7,24,95,263,29,0,0,0,0
Columbus,46,PM2.5,33,1,12,34,101,24,0,0,0,0
Villahermosa,58,PM2.5,41,3,17,29,120,6,0,0,0,0
Yangjiang,51,PM2.5,29,2,12,30,160,5,1,7,0,0
Charlotte,40,PM2.5,34,0,10,29,157,16,1,4,0,0
Ulsan,40,O3,36,2,5,7,364,11,0,2,0,0
Oran,23,O3,33,0,3,7,157,4,4,10,0,0
West Rand,92,PM2.5,4,0,38,95,285,23,9,19,0,0
Campo Grande,40,O3,45,0,4,6,115,1,0,0,0,0
Liverpool,59,PM2.5,27,0,17,32,170,24,2,12,0,0
Antipolo,21,PM2.5,24,0,4,6,127,2,0,0,0,0
Zhangzhou,104,PM2.5,5,1,41,73,489,25,1,10,0,0
Bergamo,74,PM2.5,2,1,25,29,675,33,0,10,1,0
Donetsk,85,PM2.5,8,8,25,33,318,18,0,0,0,0
Tianmen,29,PM2.5,37,0,8,14,175,10,1,11,1,0
Londrina,43,O3,40,0,10,22,102,20,0,0,0,0
Leiyang,23,O3,31,0,5,28,194,5,3,10,0,0
Malang,97,PM2.5,26,0,34,55,633,24,0,0,0,0
La Plata,59,PM2.5,26,1,17,27,76,20,0,0,0,0
Concepcion,51,PM2.5,21,2,12,48,260,4,0,0,0,0
Hengshui,128,PM2.5,2,5,47,86,509,32,0,0,0,0
Linfen,121,PM2.5,2,5,44,127,1446,31,0,0,0,0
Xinyu,74,PM2.5,23,2,19,67,186,22,1,6,0,0
Sylhet,116,PM2.5,14,6,42,55,213,3,3,8,0,0
Dandong,79,PM2.5,8,7,26,43,1323,14,0,0,0,0
Indianapolis,79,PM2.5,8,7,26,43,1323,14,0,0,0,0
Deyang,101,PM2.5,10,2,36,72,437,32,0,0,0,0
Hermosillo,40,PM2.5,51,1,9,15,116,1,0,0,0,0
San Francisco,60,PM2.5,10,1,15,43,447,35,24,45,0,0
Trujillo,35,PM2.5,34,1,9,16,82,1,0,0,0,0
Guntur,53,PM2.5,1,4,16,35,584,11,2,13,2,0
Jiangyin,115,PM2.5,2,5,41,96,1016,29,0,0,0,0
Bhiwandi,159,PM2.5,9,4,81,109,653,25,41,71,3,0
Liaoyang,94,PM2.5,4,9,37,72,1025,26,0,0,0,0
Bahawalpur,124,PM2.5,32,2,42,66,237,1,0,0,0,0
Changzhi,97,PM2.5,3,6,32,92,786,21,0,0,0,0
Tyumen,59,PM2.5,29,1,18,34,120,28,0,0,0,0
Soshanguve,40,O3,33,2,3,45,884,17,3,20,0,0
Tuxtla Gutierrez,46,PM2.5,40,0,11,23,109,11,0,0,0,0
Baishan,118,PM2.5,19,1,41,73,55,23,1,3,0,0
Liling,88,PM2.5,6,3,27,57,670,16,0,0,0,0
Tainan,95,PM2.5,9,3,34,93,203,31,0,14,0,0
Puducherry,44,PM2.5,6,4,10,17,402,5,1,6,0,0
Culiacan,30,O3,38,0,3,4,88,0,0,0,0,0
Changde,97,PM2.5,6,2,34,59,475,19,0,0,0,0
Fuxin,76,PM10,2,6,20,98,885,25,0,0,0,0
Palermo,43,PM2.5,22,1,9,12,944,34,0,0,1,0
Shangqiu,122,PM2.5,18,7,45,112,496,14,0,0,0,0
Xingtai,74,PM2.5,8,3,22,50,300,15,2,18,0,0
Hufuf-Mubarraz,119,PM2.5,43,13,44,76,144,6,0,0,0,0
Firozabad,183,PM2.5,0,3,113,209,1551,18,53,127,4,0
Huangshi,68,PM2.5,3,5,20,71,1501,23,0,0,0,0
Saratov,56,PM2.5,29,2,16,18,130,13,0,0,0,0
Valencia,62,PM2.5,8,1,19,31,264,40,9,37,1,0
Luzhou,87,PM2.5,2,8,28,42,440,21,0,0,0,0
Quebec City,33,PM2.5,26,1,8,29,145,15,0,0,0,0
Yibin,106,PM2.5,0,3,40,72,582,19,0,0,0,0
Bucheon,34,PM2.5,31,2,7,11,369,9,0,0,0,0
Ipoh,38,PM2.5,8,0,9,12,308,5,0,0,0,0
Winnipeg,64,PM2.5,15,1,19,38,180,18,0,0,0,0
Bogra,168,PM2.5,25,2,82,82,406,5,0,0,0,0
Xinyang,87,PM2.5,36,4,29,70,217,9,0,0,0,0
Xinghua,87,PM2.5,17,1,7,8,664,10,7,19,2,0
Newcastle upon Tyne,40,PM2.5,17,1,13,29,145,36,26,49,0,0
Yangquan,236,PM2.5,2,9,188,188,801,12,3,18,0,0
Thessaloniki,104,PM2.5,17,2,41,69,204,17,0,0,1,0
Yongzhou,118,PM2.5,15,19,36,49,399,25,0,0,0,0
Bologna,91,PM2.5,11,1,34,41,873,45,7,14,1,0
Xiaogan,91,PM2.5,24,4,32,59,345,25,4,13,0,0
Heze,125,PM2.5,13,5,46,124,447,20,0,0,0,0
Barcelona-Puerto La Cruz,25,O3,38,0,4,10,282,10,3,12,1,0
Kuerle,71,PM2.5,10,3,23,62,282,22,0,0,0,0
Niigata,36,O3,40,0,3,6,200,3,1,3,0,2
Eskisehir,176,PM2.5,11,9,115,115,1346,85,0,0,0,0
Cherthala,49,PM2.5,4,1,11,20,885,11,32,43,0,0
Quzhou,79,PM2.5,1,3,24,69,540,18,0,0,0,0
Zhuji,35,PM2.5,31,0,9,18,168,26,7,16,0,0
Sorocaba,85,O3,45,1,19,26,917,35,0,0,6,0
Haicheng,84,PM2.5,8,8,30,62,1710,23,0,0,0,0
Nottingham,74,PM2.5,8,2,25,66,340,47,47,76,0,0
Tianshui,116,PM2.5,2,3,46,80,789,29,0,0,0,0
Huludao,116,PM2.5,2,3,46,80,789,29,0,0,0,0
Xalapa,27,O3,32,0,6,8,161,3,0,0,0,0
Bikaner,128,PM2.5,23,3,41,61,270,15,0,0,0,0
Frankfurt,61,PM2.5,2,0,16,43,267,20,28,54,1,0
Huaihua,43,O3,47,1,9,14,144,0,0,0,0,0
Nakhon Ratchasima,72,PM2.5,31,1,35,95,420,13,0,0,0,0
Vereeniging,56,PM2.5,22,1,15,36,250,23,2,18,0,0
Liaocheng,127,PM2.5,6,6,47,107,528,33,0,0,0,0
Seattle,47,PM2.5,20,0,13,34,465,33,31,52,0,0
Jiaozuo,68,PM2.5,17,1,21,37,262,8,1,8,0,0
Bozhou,108,PM2.5,17,1,39,75,24,10,0,0,0,0
Nellore,79,PM2.5,12,3,24,46,452,25,3,11,1,0
Hamilton,79,PM2.5,12,3,24,46,452,25,3,11,1,0
Gebze,141,PM2.5,23,4,57,92,491,49,0,0,0,0
Taixing,116,PM2.5,5,7,41,109,854,28,0,0,0,0
Cagayan de Oro City,82,PM2.5,12,0,40,89,195,11,0,0,0,0
Krakow,82,PM2.5,2,3,26,41,303,20,0,29,1,0
Kunshan,108,PM2.5,2,2,40,74,863,32,0,0,0,0
Shaoguan,68,PM2.5,28,3,20,48,356,5,0,0,0,0
Gorakhpur,175,PM2.5,0,5,106,200,1397,11,2,38,0,0
Dasmarinas,32,PM2.5,22,0,4,6,140,3,0,0,0,0
Amravati,157,PM2.5,16,5,64,99,861,18,7,32,0,0
Jincheng,85,PM2.5,44,6,26,65,303,6,1,7,0,0
Langfang,110,PM2.5,1,5,38,108,818,35,0,0,0,0
Ansan,110,PM2.5,1,5,38,108,818,35,0,0,0,0
Ar-Rayyan,36,O3,39,2,8,15,337,10,0,0,0,0
Sulaimaniya,111,PM2.5,33,3,39,123,123,14,0,0,0,0
Cuttack,154,PM2.5,17,3,67,95,482,10,0,0,0,0
Bur Sa'id,25,O3,32,0,2,7,136,3,3,13,0,0
Denver,49,PM2.5,39,0,11,39,219,23,0,1,0,0
Meishan,79,PM2.5,21,2,23,47,183,17,2,8,0,0
Zhumadian,88,PM2.5,9,4,30,62,453,22,0,0,0,0
Zigong,94,PM2.5,2,2,34,45,529,18,0,0,0,0
Gaomi,111,PM2.5,6,5,38,85,611,27,0,0,0,0
Anqing,84,PM2.5,22,2,26,53,216,33,0,10,0,0
Qingyuan,106,PM2.5,8,2,31,63,331,40,1,21,0,0
Banjarmasin,51,PM2.5,7,1,11,16,178,3,0,0,0,0
Hanchuan,58,PM2.5,29,1,17,53,378,43,8,42,0,50
Danyang,113,PM2.5,2,4,39,107,773,30,0,0,0,0
Muzaffarnagar,495,PM10,18,6,323,469,1781,34,10,23,5,0
Kumamoto,26,PM2.5,27,1,6,10,100,11,7,18,0,47
Kottayam,76,PM2.5,6,1,24,41,862,16,26,38,0,0
Belgaum,76,PM2.5,1,1,24,35,453,15,48,4,1,0
Zarqa,62,PM2.5,30,2,16,54,335,17,4,21,1,0
Zaria,62,PM2.5,30,2,16,54,335,17,4,21,1,0
Sheffield,61,PM2.5,12,1,22,28,393,29,12,33,0,0
Gaza,76,PM2.5,9,0,24,41,745,17,23,30,1,0
Zaragoza,51,PM2.5,8,1,12,19,236,19,8,27,0,0
Linhai,76,PM2.5,8,2,22,74,460,16,0,0,0,0
Zaporizhzhya,138,PM2.5,11,11,31,39,440,28,0,0,0,0
Malegaon,152,PM2.5,11,2,60,78,457,18,1,7,0,0
Sao Jose dos Campos,89,O3,52,0,21,35,208,37,0,0,1,0
Oshogbo,89,O3,52,0,21,35,208,37,0,0,1,0
Shaoyang,89,PM2.5,8,4,29,62,471,14,0,0,0,0
Kayamkulam,109,PM2.5,6,1,39,53,879,15,7,21,1,0
Jiamusi,24,O3,27,2,6,13,181,3,0,0,0,0
Mangalore,151,PM2.5,1,12,68,68,1161,32,8,59,0,0
Okayama,26,NO2,31,2,9,40,284,28,1,3,0,14
Ribeirao Preto,86,PM2.5,49,1,35,35,157,25,0,0,0,0
Xianyang Shaanxi,86,PM2.5,49,1,35,35,157,25,0,0,0,0
Bunia,13,PM2.5,13,0,3,4,83,0,0,0,0,0
Lviv,79,PM2.5,15,3,27,38,188,23,0,3,0,0
Anqiu,108,PM2.5,5,4,38,79,702,29,0,0,0,0
Tongliao,61,PM2.5,30,3,17,27,175,6,0,0,0,0
Cheongju,32,PM2.5,36,2,7,11,235,5,0,0,0,0
Sialkot,168,PM2.5,31,3,85,122,780,7,0,0,0,0
Maturin,16,O3,18,0,2,3,81,0,0,0,0,0
Buffalo City,71,PM2.5,20,5,21,41,1255,23,0,1,0,0
Yanji,30,PM2.5,33,3,7,21,365,2,0,0,0,0
Tongling,67,PM2.5,19,2,19,36,233,8,1,11,0,0
Wuzhou,57,PM2.5,9,10,15,60,699,19,0,0,0,0
Oaxaca de Juarez,49,PM2.5,35,0,12,14,102,9,0,0,0,0
Washington,57,PM2.5,28,1,13,41,211,27,3,9,0,0
Sargodha,166,PM2.5,10,3,84,120,1044,24,0,0,0,0
Bhavnagar,167,PM2.5,15,51,98,152,1220,21,15,45,7,0
Gold Coast,28,PM2.5,19,1,9,24,63,15,0,0,0,0
Yan'an,73,PM2.5,2,2,21,84,968,25,0,0,0,0
Florence,35,PM10,31,1,2,41,268,8,1,7,0,0
Jammu,33,PM2.5,33,0,8,35,168,25,6,16,0,0
Yulin Shaanxi,33,PM2.5,33,0,8,35,168,25,6,16,0,0
Nanded Waghala,136,PM2.5,18,7,50,81,513,7,12,22,2,0
Dazhou,60,PM2.5,26,0,16,31,969,36,9,28,0,0
Tirupati,63,PM2.5,8,2,15,19,555,4,2,7,1,0
Bacoor,18,O3,22,0,4,7,150,4,0,0,0,0
Dengzhou,105,PM2.5,22,4,37,88,486,15,0,0,0,0
The Hague,53,PM2.5,17,0,10,25,373,30,5,0,1,0
Longyan,109,PM2.5,10,5,43,84,872,44,0,0,0,0
Yuncheng,127,PM2.5,3,4,47,138,1168,28,0,0,0,0
Seville,75,PM2.5,15,2,21,37,360,28,14,30,0,0
Dongtai,105,PM2.5,5,4,37,84,899,28,0,0,0,0
Tolyatti,55,PM2.5,28,2,15,22,130,20,0,0,0,0
Salta,20,O3,20,0,2,3,146,2,0,0,0,0
Merca,89,PM2.5,0,44,24,50,185,54,0,0,0,0
Bali,44,PM2.5,41,0,9,13,233,2,0,0,0,0
Yuyao,23,O3,28,0,1,5,119,18,0,0,0,0
Boston,49,NO2,30,0,11,62,250,53,6,14,0,0
Uberlandia,56,PM2.5,33,0,15,16,181,13,0,0,0,0
Taif,104,PM2.5,10,22,27,55,163,29,0,0,0,0
Yuxi,14,O3,17,2,2,3,699,5,0,0,0,0
Bristol,25,O3,32,1,2,7,243,7,13,21,0,0
Celaya,62,PM2.5,41,12,21,56,939,30,0,0,0,0
Cheonan,88,PM2.5,8,2,31,31,747,16,5,9,1,0
Jundiai,83,O3,43,1,11,46,866,29,0,0,5,0
Gulbarga,39,PM2.5,16,6,7,27,343,12,5,15,0,0
Padova,54,PM2.5,3,1,14,16,343,24,0,47,1,0
Durgapur,269,PM10,42,19,195,373,588,10,8,29,6,0
Kurnool,56,PM2.5,9,2,12,38,215,6,11,23,0,0
El Paso,65,PM10,23,2,12,75,200,29,9,28,0,0
Nantes,69,PM2.5,18,0,22,25,154,26,4,3,0,0
Buraydah,69,PM2.5,18,0,22,25,154,26,4,3,0,0
Zagreb,117,PM2.5,2,6,46,52,438,33,0,0,2,0
Zhangjiagang,63,PM2.5,22,3,15,23,275,37,16,45,0,0
Pontianak,56,PM2.5,11,1,15,22,201,2,0,0,0,0
Liege,75,PM2.5,1,0,23,40,241,26,10,3,0,0
Taicang,87,PM2.5,30,2,28,50,179,24,1,7,0,0
Nashville,60,PM2.5,31,1,17,44,179,23,0,0,0,0
Genoa,79,PM2.5,22,1,29,30,384,25,2,43,1,0
Ezhou,47,PM10,28,1,7,52,236,18,1,5,0,0
Santiago,86,PM10,45,2,25,125,405,36,0,0,0,0
Mar Del Plata,40,PM2.5,20,0,9,13,72,5,0,0,0,0
Zhoukou,93,PM2.5,19,3,32,80,468,17,0,0,0,0
Lodz,94,PM2.5,7,1,33,42,395,15,0,13,1,0
Goma,183,PM2.5,2,8,102,127,767,6,3,17,0,0
Oklahoma City,57,PM10,47,0,11,65,588,29,14,31,0,0
Las Vegas,65,PM10,19,1,15,76,310,37,7,0,0,0
Tabuk,147,PM2.5,29,2,47,96,127,16,0,0,0,0
Ankang,86,PM2.5,8,3,29,49,464,13,0,0,0,0
General Santos City,86,PM2.5,8,3,29,49,464,13,0,0,0,0
Renqiu,47,PM2.5,18,0,11,17,164,2,0,0,0,0
Detroit,40,PM10,30,1,8,44,503,18,52,76,0,0
Manama,151,PM2.5,49,11,52,106,134,7,0,0,0,0
Loudi,44,PM2.5,29,0,10,28,175,24,7,15,0,0
Jeonju,47,PM2.5,32,2,10,18,367,6,0,0,0,0
Bijie,68,PM2.5,9,3,19,27,521,8,0,0,0,0
Portland,46,PM2.5,21,1,12,29,97,22,8,18,0,0
Qinzhou,67,PM2.5,24,7,19,56,1557,12,0,0,0,0
Macao,66,PM2.5,21,3,20,50,523,20,0,0,0,0
Samsun,190,PM2.5,19,12,103,156,728,42,0,0,0,0
Denizli,131,PM2.5,10,21,56,142,1439,46,0,0,0,0
Zhoushan,45,PM2.5,30,1,11,26,173,18,0,0,0,0
Busto Arsizio,51,PM2.5,3,1,13,18,433,16,0,24,1,0
Tongxiang,33,PM2.5,30,1,7,19,225,4,0,8,0,0
Longhai,90,PM2.5,3,4,29,65,497,18,0,0,0,0
Puyang,55,PM2.5,46,1,14,23,125,2,0,0,0,0
Hezhou,57,PM10,47,0,11,65,588,29,14,31,0,0
Jhansi,170,PM2.5,8,12,91,133,402,31,11,23,0,0
Neijiang,111,PM2.5,5,2,40,47,354,20,0,0,0,0
Izhevsk,32,O3,36,1,4,8,118,4,0,0,0,0
Memphis,52,PM2.5,29,1,12,29,156,22,0,0,0,0
Jamnagar,152,PM2.5,13,25,60,87,410,34,0,0,0,0
Erode,70,PM2.5,4,4,17,32,503,25,1,49,0,0
Doha,156,PM2.5,37,7,61,129,142,15,0,0,0,0
Pachuca de Soto,54,PM2.5,34,0,14,20,118,21,0,0,0,0
Haimen,63,PM2.5,22,5,19,36,524,8,0,0,0,0
Chiclayo,29,PM2.5,30,1,7,13,76,1,0,0,0,0
Wuhai,87,PM2.5,43,2,31,123,262,7,0,0,0,0
Hegang,37,PM2.5,33,3,10,14,276,2,0,0,0,0
Sanya,30,O3,36,1,7,9,171,13,0,0,0,0
Be'er Sheva,79,PM2.5,16,1,30,51,514,13,1,16,0,0
Durango,41,O3,54,1,4,6,109,1,0,0,0,0
Bokaro Steel City,166,PM2.5,39,10,85,160,788,16,11,40,5,0
Wroclaw,85,PM2.5,10,3,30,50,249,30,1,26,0,0
Miluo,79,PM2.5,2,1,29,35,776,41,0,27,2,0
Venezia,43,PM2.5,14,0,11,18,154,28,0,24,0,0
Jambi,30,PM2.5,13,2,7,10,151,4,0,0,0,0
Safaqis,88,PM2.5,7,57,26,70,187,56,0,0,0,0
Duesseldorf,99,PM2.5,0,1,35,66,456,22,77,6,0,0
Belfast,58,PM2.5,19,2,14,30,537,24,6,22,0,0
Nasiriyah,58,PM2.5,19,2,14,30,537,24,6,22,0,0
Stuttgart,60,PM2.5,2,1,18,60,441,62,64,12,0,0
Verona,39,PM2.5,30,0,10,30,171,23,4,11,0,0
Raurkela,129,PM2.5,6,19,41,68,805,17,11,32,0,0
Jubayl,121,PM2.5,44,10,39,104,145,18,0,0,0,0
Kolhapur,147,PM2.5,10,2,53,86,608,22,6,15,1,0
Bacolod,52,PM2.5,22,0,12,32,90,9,0,0,0,0
Seregno,47,PM2.5,4,1,12,17,671,13,0,12,2,0
Ulyanovsk,47,PM2.5,4,1,12,17,671,13,0,12,2,0
Bari,56,PM2.5,14,1,14,20,366,9,0,1,1,0
Yulin Guangxi,60,PM2.5,24,3,19,49,184,10,1,6,0,0
Ajmer,117,PM2.5,1,5,33,152,777,36,7,53,6,0
Kuching,54,PM2.5,16,1,13,19,243,3,0,0,0,0
Enshi,41,PM2.5,29,0,12,29,145,31,6,15,0,0
Anshun,40,PM2.5,29,0,9,33,149,32,5,13,0,0
