city,AQI,dominant pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
Hubli-Dharwad,120,PM2.5,2,2,53,101,768,16,14,16,0,0
Pietermaritzburg,53,PM2.5,3,4,12,32,110,17,0,0,0,0
Guwahati,151,PM2.5,8,6,64,105,306,10,4,9,0,0
Rustenburg,61,PM10,8,1,13,100,396,23,13,37,1,0
Heyuan,89,PM2.5,23,3,32,107,298,47,8,20,0,0
Yanshi,71,PM2.5,13,0,24,35,418,27,0,0,1,0
Al-Raqqa,91,PM2.5,10,24,32,96,184,33,0,0,0,0
Surakarta,82,PM2.5,38,1,23,48,202,19,0,0,0,0
Liupanshui,88,PM2.5,27,4,30,86,580,17,0,0,0,0
Dali,61,PM2.5,25,2,19,47,318,12,11,17,0,0
Quetta,61,PM2.5,42,1,18,31,259,5,0,0,0,0
Sheikhupura,184,PM2.5,25,4,137,299,1004,31,7,36,2,0
Cologne,74,PM2.5,0,1,22,28,285,25,15,12,0,0
Changning,33,PM2.5,30,1,8,11,137,2,0,0,0,0
Aguascalientes,75,PM2.5,20,8,23,88,1679,12,0,0,0,0
Grenoble,88,PM2.5,18,0,27,32,244,29,0,0,0,0
Binzhou,39,PM2.5,27,0,10,42,300,25,2,14,0,0
Puerto Vallarta,31,PM2.5,22,0,8,12,182,4,0,0,0,0
Salem,29,PM2.5,29,0,6,23,216,9,0,7,0,0
Balashikha,59,PM2.5,3,1,14,21,297,37,26,0,0,0
Angeles City,41,PM2.5,35,0,13,21,152,8,0,0,0,0
Hosur,121,PM2.5,7,2,47,115,636,37,3,17,1,0
Bandar Lampung,175,PM2.5,8,8,97,128,553,5,1,8,0,0
Poznan,94,PM2.5,8,5,27,31,413,20,0,10,0,0
Gongyi,51,NO2,28,0,10,40,146,54,4,13,0,0
Van,140,PM2.5,13,8,51,60,595,13,0,0,0,0
Pizhou,130,PM2.5,18,6,51,90,294,50,0,0,0,0
Gaoyou,109,PM2.5,17,7,36,95,907,24,0,0,0,0
Shizuishan,124,PM2.5,23,10,42,133,612,11,0,0,0,0
Ar-Rusayfah,112,PM2.5,8,45,48,99,180,51,0,0,0,0
Yongin,36,PM2.5,32,2,9,23,428,26,0,0,0,0
Vale do Aco,73,PM2.5,11,6,27,37,756,30,0,0,0,0
Zaozhuang,112,PM2.5,21,8,37,136,698,25,0,0,0,0
Cuautla Morelos,62,PM2.5,13,1,19,27,1120,31,0,0,0,0
Xinxiang,113,PM2.5,24,10,40,126,997,18,0,0,0,0
Sacramento,40,PM2.5,25,0,8,33,490,22,1,12,0,0
Yueqing,71,PM2.5,26,1,21,58,284,37,21,29,0,0
Kalasin,75,PM2.5,35,2,22,57,494,16,0,0,0,0
Luohe,117,PM2.5,28,4,42,97,380,6,0,0,0,0
Shangyu,30,PM2.5,12,1,7,10,460,18,4,17,0,0
Saharanpur,204,PM2.5,4,3,156,282,979,17,9,15,11,0
Atlanta,53,PM2.5,1,2,14,40,512,32,14,33,0,0
Al-Mahallah al-Kubra,126,PM2.5,11,16,44,194,230,58,0,0,0,0
Loum,27,O3,27,0,6,17,200,15,2,13,0,0
Cuernavaca,93,PM2.5,9,1,34,51,1903,61,0,0,0,0
Laixi,51,PM2.5,11,1,13,15,166,8,0,0,0,0
Yerevan,189,PM2.5,12,4,117,138,477,10,0,0,0,0
Kakinada,63,PM2.5,15,5,20,40,516,9,4,13,1,0
Goyang,66,PM2.5,38,4,22,35,555,27,0,0,0,0
Rupganj,174,PM2.5,14,9,97,122,520,5,1,9,0,0
Tbilisi,59,PM2.5,11,0,17,27,252,5,0,0,0,0
Penza,56,PM2.5,26,2,19,26,149,28,0,0,0,0
Chihuahua,29,O3,27,0,2,3,118,4,0,0,0,0
Panjin,56,PM2.5,4,1,14,42,152,22,3,12,0,0
Perm,51,PM2.5,35,1,13,28,117,36,0,0,0,0
Utsunomiya,59,PM2.5,31,0,19,41,201,36,2,8,0,90
Porto Velho,58,PM2.5,2,1,16,24,211,10,0,0,0,0
Davanagere,59,PM2.5,12,2,15,33,434,6,16,30,0,0
Jalandhar,155,PM2.5,30,5,61,138,966,36,6,29,2,0
Qianjiang,84,PM2.5,29,4,27,71,501,13,0,0,0,0
Chuxiong,52,PM2.5,7,3,11,11,786,10,0,0,0,0
Songyuan,65,PM2.5,35,4,18,37,391,5,0,0,0,0
Voronezh,78,PM2.5,13,6,26,49,279,34,0,0,0,0
Duisburg,85,PM2.5,0,0,28,51,1016,18,28,0,0,0
Cartagena,37,PM2.5,37,4,6,9,123,3,0,0,0,0
Wenling,89,PM2.5,29,3,30,70,412,14,0,0,0,0
Nakhon Pathom,86,PM2.5,22,2,16,61,610,31,0,0,0,0
Muzaffarpur,286,PM2.5,14,2,257,365,1689,40,4,30,5,0
Lille,117,PM2.5,0,0,40,59,208,13,5,0,2,0
Mataram,45,PM2.5,49,0,11,15,187,1,0,0,0,0
Fuyang,84,PM2.5,38,3,23,74,349,9,0,0,0,0
Diyarbakir,121,PM2.5,2,2,46,92,459,24,0,0,0,0
Bazhong,109,PM2.5,8,1,47,68,539,14,0,0,0,0
Changge,112,PM2.5,34,5,32,79,492,11,0,0,0,0
Siliguri,124,PM2.5,19,1,43,105,582,26,9,29,3,0
Kirov,54,PM2.5,30,2,14,35,135,37,0,0,0,0
Oslo,63,PM2.5,0,4,14,28,244,22,8,22,0,0
Kuantan,104,PM2.5,23,0,41,66,91,12,0,0,0,0
Shangrao,64,PM2.5,5,0,24,34,138,1,0,0,0,0
Ziyang,67,PM2.5,27,4,16,43,355,15,0,0,0,0
Xingning,70,PM2.5,30,3,21,51,509,9,0,0,0,0
Changwon,34,PM2.5,42,3,9,19,319,7,0,4,0,0
Jingzhou Hubei,34,PM2.5,42,3,9,19,319,7,0,4,0,0
Kandahar,26,O3,25,0,4,6,205,12,1,15,0,0
Ma'anshan,20,O3,25,0,2,3,57,0,0,0,0,0
Nurenberg,62,PM2.5,1,1,17,23,362,12,63,0,0,0
Zhaoqing,58,PM2.5,36,4,16,41,369,11,0,0,0,0
London CA,23,O3,21,2,1,14,315,11,9,25,0,0
Antwerp,113,PM2.5,0,0,42,48,442,17,44,0,1,0
Xiongan,35,PM10,28,0,7,50,137,16,4,15,0,0
Bien Hoa,92,PM2.5,68,9,25,38,454,11,0,0,0,0
Johor Bahru,155,PM2.5,44,13,70,91,346,39,0,0,0,0
Solapur,90,PM2.5,20,4,32,89,304,22,9,20,1,0
Bournemouth,74,PM2.5,7,1,27,27,190,16,10,23,0,0
Samarinda,80,PM2.5,28,0,21,62,144,10,0,0,0,0
Toulouse,49,PM2.5,23,0,8,39,157,31,0,0,0,0
Mersin,165,PM2.5,8,2,74,122,615,44,0,0,0,0
Khon-Kaen,87,PM2.5,38,2,31,83,428,7,0,0,0,0
Cheboksary,63,PM2.5,31,1,17,26,136,16,0,0,0,0
Teresina,61,PM2.5,15,0,17,26,182,7,0,0,0,0
Matsuyama,58,PM2.5,29,2,17,41,297,44,5,14,0,79
Fuzhou Jiangxi,112,PM2.5,46,5,31,60,310,36,0,0,0,0
Tanta,91,PM2.5,2,3,30,46,306,16,0,0,0,0
Aracaju,61,PM2.5,18,0,16,22,84,9,0,0,0,0
Shuangyashan,56,PM2.5,28,2,15,32,408,5,0,0,0,0
Lipetsk,153,PM2.5,17,3,64,84,245,27,0,0,0,0
Leshan,110,PM2.5,19,3,42,101,701,11,0,0,0,0
Yueyang,61,PM2.5,33,3,17,49,686,10,0,0,0,0
Changyi,55,PM2.5,38,12,15,32,372,18,0,0,0,0
Dezhou,123,PM2.5,19,8,40,120,856,22,0,0,0,0
Marrakech,28,O3,28,1,5,8,103,2,0,0,0,0
Tampico,44,PM2.5,32,5,11,19,168,4,0,0,0,0
Murcia,24,PM2.5,20,2,1,20,436,3,2,5,0,0
Huzhou,87,PM2.5,16,4,25,75,450,24,0,0,0,0
Malatya,112,PM2.5,15,6,42,124,434,32,0,0,0,0
Rotterdam,65,PM2.5,5,0,22,22,438,25,1,0,1,0
Guang-an,23,PM2.5,24,1,7,15,59,14,0,0,0,0
Tirana,53,PM2.5,21,1,12,15,162,4,0,0,0,0
Surat Thani,53,PM2.5,21,1,12,15,162,4,0,0,0,0
Austin,54,PM2.5,36,0,12,36,400,21,5,13,0,0
Kansas City,59,PM10,35,0,10,64,250,18,0,5,0,0
San Jose,60,PM2.5,25,0,17,27,361,22,1,13,0,0
Ubon Ratchathani,74,PM2.5,40,5,26,64,270,18,0,0,0,0
Denpasar,72,PM2.5,34,0,23,56,159,14,0,0,0,0
Odesa,78,PM2.5,14,3,26,33,180,21,0,0,0,0
Chenzhou,60,PM2.5,21,0,16,44,359,31,1,21,0,0
Xuchang,113,PM2.5,34,5,31,70,484,10,0,0,0,0
Volgograd,42,PM2.5,24,2,11,14,136,18,0,0,0,0
Jianyang,74,PM2.5,28,5,20,47,436,15,0,0,0,0
Saltillo,47,PM2.5,25,3,9,13,341,11,0,0,0,0
Douai-Lens,108,PM2.5,1,0,42,59,225,14,4,0,0,0
San Miguel de Tucuman,57,PM2.5,13,2,14,22,161,9,0,0,0,0
Nanping,77,PM2.5,20,2,25,30,437,7,3,12,0,0
Padang,80,PM2.5,48,1,28,64,204,16,0,0,0,0
Cebu City,67,PM2.5,35,1,20,32,94,24,0,0,0,0
Acapulco de Juarez,47,O3,32,5,10,16,176,21,0,0,0,0
Valparaiso,64,PM2.5,17,4,19,36,353,14,0,0,0,0
Kayseri,164,PM2.5,9,3,66,94,963,26,0,0,0,0
Warangal,95,PM2.5,32,2,33,60,355,7,8,21,1,0
Changshu,107,PM2.5,22,6,36,84,861,28,0,0,0,0
Bordeaux,31,PM2.5,22,0,8,10,164,5,0,0,0,0
Songkhla,40,PM2.5,14,2,11,21,34,7,0,0,0,0
Qujing,64,PM2.5,21,5,18,30,786,9,0,0,0,0
Nonthaburi,120,PM2.5,14,2,54,84,860,54,0,0,0,0
Yichun Jiangxi,96,PM2.5,52,3,33,63,228,25,6,15,0,0
Krasnodar,72,PM2.5,18,3,27,27,193,21,0,0,0,0
Cancun,54,PM2.5,46,0,13,26,111,0,0,0,0,0
Xintai,44,PM2.5,30,0,9,24,170,24,9,26,0,0
Jixi Heilongjiang,58,PM2.5,27,2,22,55,222,8,0,0,0,0
Morelia,94,PM2.5,24,6,36,109,1242,23,0,0,0,0
Pingxiang Jiangxi,117,PM2.5,55,2,41,115,269,44,3,11,0,0
Dnipro,82,PM2.5,9,4,32,61,278,37,0,0,0,0
Khulna,184,PM2.5,68,11,105,176,740,6,5,25,9,0
